customer_id,age,income,credit_score,loan_amount,loan_term,previous_defaults,bureau_score,external_data_score,default_risk,loan_purpose_Business,loan_purpose_Education,loan_purpose_Home,loan_purpose_Personal,repayment_behavior_Good,repayment_behavior_Poor
2094,48,165677,319,263750,60,4,304,43,1,False,False,False,False,False,True
2095,49,76240,568,297490,24,0,568,20,0,True,False,False,False,False,True
2096,58,25586,632,113621,24,1,720,18,0,False,True,False,False,True,False
2097,67,140419,700,290556,24,1,645,70,0,True,False,False,False,True,False
2098,29,142374,605,486615,12,1,368,49,1,False,True,False,False,False,True
2099,25,51186,327,123833,36,2,657,76,1,False,False,False,False,True,False
2100,25,46928,766,429020,48,4,685,17,1,False,False,False,False,False,True
2101,67,142990,559,70206,12,1,624,53,0,True,False,False,False,False,False
2102,45,107029,833,15934,36,2,780,22,0,False,False,False,False,False,True
2103,37,40711,400,297867,24,0,478,82,1,True,False,False,False,True,False
2104,64,74962,652,395112,36,0,555,10,0,False,False,False,True,False,False
2105,24,40039,599,418621,12,2,718,24,0,False,True,False,False,True,False
2106,28,56561,595,154820,24,0,510,84,0,True,False,False,False,False,True
2107,37,21577,652,206838,12,3,883,12,1,False,True,False,False,True,False
2108,33,127792,429,182485,48,0,666,4,1,False,False,False,True,False,True
2109,21,179422,455,420570,24,3,876,42,1,False,True,False,False,True,False
2110,23,184870,373,472706,36,2,465,5,1,True,False,False,False,True,False
2111,39,30785,641,389132,12,3,513,26,1,False,False,False,False,False,True
2112,43,92227,764,486891,60,0,828,59,0,False,True,False,False,False,False
2113,20,138680,389,246630,36,1,472,62,1,False,True,False,False,False,True
2114,58,81957,754,415604,36,3,428,80,1,False,False,False,True,False,False
2115,59,85431,631,41523,24,0,302,5,1,False,False,True,False,False,False
2116,31,168369,647,368294,36,1,369,26,1,False,False,False,False,False,False
2117,28,91894,532,388094,12,2,351,83,1,True,False,False,False,False,False
2118,35,170653,401,455909,60,2,736,6,1,False,False,False,True,False,True
2119,29,75192,780,171804,48,4,677,24,1,True,False,False,False,False,True
2120,40,21462,513,46646,60,2,393,95,1,True,False,False,False,False,False
2121,29,148848,407,157093,12,4,858,95,1,False,True,False,False,False,False
2122,30,166583,464,229310,24,2,886,53,1,False,False,False,True,False,False
2123,42,96106,634,247024,12,2,385,7,1,False,False,False,True,False,False
2124,62,68665,385,499275,36,2,817,10,1,False,False,False,False,False,False
2125,68,195486,723,262476,24,4,729,39,1,False,False,True,False,False,False
2126,36,101010,663,319920,48,4,342,86,1,True,False,False,False,True,False
2127,63,92573,359,286260,48,3,669,78,1,False,False,False,False,False,False
2128,53,127803,781,470225,12,0,703,28,0,False,False,False,False,True,False
2129,62,139682,549,117858,36,0,602,42,0,True,False,False,False,False,True
2130,25,33386,416,224343,48,0,481,62,1,False,True,False,False,False,True
2131,46,144069,844,498213,60,2,468,52,0,False,True,False,False,False,False
2132,49,74460,343,81620,24,0,502,22,1,True,False,False,False,False,True
2133,68,157293,808,442987,60,4,842,57,1,False,False,False,True,False,True
2134,61,174546,464,426972,48,3,401,96,1,False,False,True,False,False,False
2135,35,135375,667,87604,48,1,875,11,0,False,True,False,False,False,True
2136,23,132660,591,99452,12,3,645,14,1,False,False,True,False,False,True
2137,35,172117,585,401135,12,0,741,31,0,False,False,False,False,False,False
2138,36,111319,503,290694,24,0,549,4,0,False,False,False,False,False,False
2139,39,136582,823,172596,12,4,482,22,1,True,False,False,False,False,False
2140,54,155994,420,452822,36,3,601,93,1,True,False,False,False,True,False
2141,49,173778,487,204891,24,4,579,99,1,True,False,False,False,False,False
2142,58,62771,312,75227,36,4,388,64,1,False,True,False,False,False,True
2143,20,72335,499,290356,12,1,724,77,1,False,False,True,False,False,False
2144,45,72949,755,307262,24,4,584,84,1,False,False,False,False,True,False
2145,27,115558,747,295746,48,4,429,83,1,False,False,True,False,False,True
2146,68,166312,370,22540,60,1,547,79,1,False,True,False,False,True,False
2147,52,122272,429,171901,48,2,488,90,1,False,False,True,False,False,True
2148,46,22716,342,192381,36,2,390,84,1,False,False,True,False,False,False
2149,32,167646,819,201475,48,1,867,61,0,True,False,False,False,True,False
2150,50,195138,312,338599,48,4,464,6,1,False,False,True,False,False,False
2151,24,171285,834,27277,60,0,847,79,0,False,False,True,False,False,True
2152,29,91916,601,124133,60,3,629,68,1,False,False,True,False,False,False
2153,66,70906,826,457889,48,0,840,6,0,False,False,False,True,False,False
2154,47,20463,414,257196,60,0,379,66,1,False,False,False,False,False,True
2155,38,183045,759,415892,48,4,468,36,1,False,False,False,False,True,False
2156,48,94694,804,441060,24,3,844,15,1,False,False,True,False,False,True
2157,41,171723,607,462924,48,3,392,76,1,True,False,False,False,False,True
2158,37,88694,624,276896,12,2,678,40,0,True,False,False,False,False,False
2159,54,40008,474,217620,60,1,508,41,1,True,False,False,False,False,True
2160,21,90474,813,472927,60,4,493,7,1,False,False,False,False,True,False
2161,45,58185,471,438886,36,3,563,22,1,False,True,False,False,False,True
2162,61,107924,801,203675,36,4,546,72,1,False,False,True,False,False,True
2163,37,54980,633,167550,12,2,747,11,0,False,False,False,False,False,False
2164,41,42504,583,424655,60,0,820,2,0,True,False,False,False,True,False
2165,67,74970,774,432963,60,3,778,30,1,False,False,False,False,False,False
2166,66,36766,353,252496,36,2,576,68,1,False,False,False,False,False,False
2167,68,136944,757,392476,36,4,428,53,1,False,False,False,False,True,False
2168,49,113922,719,428026,48,2,601,89,0,True,False,False,False,True,False
2169,58,162767,708,285446,60,2,873,21,0,False,True,False,False,False,True
2170,53,168868,603,333380,60,2,813,25,0,False,False,False,True,True,False
2171,51,193615,521,69467,48,2,659,73,0,False,False,True,False,False,False
2172,53,165631,832,369494,60,2,656,72,0,False,False,True,False,True,False
2173,19,184211,457,433057,12,2,765,5,1,False,False,False,False,True,False
2174,32,140494,647,442929,36,1,471,92,0,False,True,False,False,True,False
2175,51,28802,458,447762,36,4,387,66,1,True,False,False,False,False,False
2176,53,191277,534,260908,36,0,799,85,0,False,False,False,True,False,True
2177,23,54159,704,270192,24,4,382,49,1,False,False,False,True,False,True
2178,56,31516,556,254212,12,3,816,8,1,False,False,False,False,False,False
2179,59,70492,346,431506,12,3,850,98,1,False,False,False,False,False,True
2180,68,49086,512,63906,48,4,621,87,1,True,False,False,False,False,True
2181,68,133758,778,343781,24,2,764,79,0,True,False,False,False,False,False
2182,29,50480,786,296922,60,1,886,27,0,True,False,False,False,False,False
2183,20,148023,641,163497,12,0,440,2,1,False,False,False,False,False,True
2184,62,130195,823,243117,24,2,854,28,0,False,True,False,False,True,False
2185,35,198838,802,219460,24,4,435,11,1,False,False,False,False,False,True
2186,57,58737,305,125918,12,4,629,46,1,False,False,False,False,True,False
2187,38,29265,443,357180,48,1,694,21,1,False,False,False,True,False,False
2188,32,134165,560,456392,24,1,455,42,0,True,False,False,False,True,False
2189,50,139501,531,410890,36,4,338,32,1,False,False,True,False,True,False
2190,52,90990,569,460618,24,2,581,32,0,True,False,False,False,True,False
2191,43,35386,746,486947,60,2,837,71,0,False,True,False,False,False,False
2192,25,124718,521,225979,12,2,843,22,0,False,True,False,False,False,True
2193,53,57425,351,431269,60,0,345,78,1,True,False,False,False,False,True
2194,65,141635,415,253505,48,0,543,77,1,True,False,False,False,True,False
2195,47,194326,837,16957,36,2,846,21,0,False,False,False,False,False,True
2196,40,73634,840,339788,12,4,749,22,1,False,False,True,False,False,False
2197,59,198734,318,451832,24,1,577,34,1,False,False,False,False,False,False
2198,61,106988,691,380438,36,3,705,10,1,False,False,False,True,False,False
2199,31,126337,718,22829,24,1,345,65,1,False,False,False,True,False,False
2200,31,161215,608,272981,48,1,819,65,0,False,True,False,False,False,True
2201,19,166653,485,462357,12,3,570,88,1,False,True,False,False,True,False
2202,54,87443,560,151104,48,2,855,67,0,False,False,True,False,True,False
2203,22,49424,827,104770,48,1,537,95,0,False,True,False,False,True,False
2204,55,108844,572,31352,48,3,466,43,1,False,False,False,True,False,False
2205,62,61984,459,35215,48,4,675,41,1,False,False,True,False,False,True
2206,58,61505,523,454535,24,4,887,13,1,False,False,False,True,False,True
2207,64,122478,555,210714,60,4,500,4,1,True,False,False,False,False,True
2208,31,82699,479,308391,24,2,531,23,1,True,False,False,False,False,True
2209,56,178029,319,492518,36,1,745,70,1,False,False,True,False,False,True
2210,42,176536,767,134692,48,1,717,34,0,False,False,False,False,False,True
2211,37,134012,509,179120,36,0,453,41,0,False,True,False,False,True,False
2212,19,174721,812,255186,24,4,667,18,1,False,False,True,False,False,False
2213,56,193137,357,211604,48,2,386,90,1,False,True,False,False,True,False
2214,23,54758,392,71714,24,3,829,97,1,False,False,False,True,False,True
2215,34,156668,520,302463,48,2,353,33,1,False,False,False,False,False,False
2216,42,36374,531,124058,24,1,341,25,1,False,True,False,False,False,False
2217,45,138686,663,283169,12,4,648,52,1,True,False,False,False,False,False
2218,19,23775,673,14780,60,0,529,17,0,True,False,False,False,False,False
2219,52,47388,755,289850,60,2,735,51,0,False,False,False,True,False,True
2220,54,143800,387,178988,48,0,440,3,1,False,False,True,False,False,True
2221,22,41029,319,80503,12,1,587,55,1,False,True,False,False,False,False
2222,18,103981,313,166928,36,3,621,86,1,False,False,False,True,False,True
2223,57,73639,432,370310,12,2,893,56,1,True,False,False,False,False,False
2224,29,134010,333,14179,48,1,741,35,1,True,False,False,False,False,True
2225,53,165717,507,174695,12,4,466,68,1,True,False,False,False,False,False
2226,62,51105,498,153659,36,2,865,59,1,False,False,False,False,False,True
2227,40,164740,454,159805,48,0,762,92,1,False,False,False,False,True,False
2228,64,167032,377,262282,60,2,755,59,1,True,False,False,False,True,False
2229,48,146519,471,486522,12,1,372,13,1,False,False,True,False,False,True
2230,28,162429,588,104423,60,1,569,62,0,False,False,False,False,False,True
2231,27,122739,844,128076,60,0,518,94,0,False,True,False,False,True,False
2232,20,71796,719,140047,24,1,846,47,0,False,False,False,False,False,True
2233,31,35804,306,259477,36,2,482,76,1,False,True,False,False,False,False
2234,33,147732,459,214527,12,0,377,3,1,False,False,False,False,False,True
2235,27,165698,539,342282,60,1,607,21,0,True,False,False,False,False,True
2236,46,179204,722,181535,60,1,627,65,0,False,True,False,False,True,False
2237,27,27951,835,497812,36,2,720,18,0,False,False,True,False,True,False
2238,29,157521,369,178226,60,1,535,13,1,False,False,False,False,False,True
2239,47,39065,515,211748,60,2,888,71,0,False,False,False,False,False,False
2240,58,121503,403,91706,60,4,761,77,1,True,False,False,False,False,True
2241,18,125072,353,121905,60,2,884,81,1,False,True,False,False,False,False
2242,22,160202,629,33830,24,3,838,96,1,True,False,False,False,False,False
2243,37,109360,502,377220,24,1,337,93,1,False,True,False,False,False,True
2244,25,82287,587,470342,48,4,725,45,1,False,False,False,False,False,False
2245,60,188065,344,444961,12,0,897,62,1,False,False,False,False,True,False
2246,29,182947,497,297753,36,3,733,30,1,False,False,False,False,False,False
2247,18,157126,515,22401,48,0,658,75,0,False,False,False,False,False,False
2248,37,127357,780,425945,24,3,330,14,1,False,False,False,True,False,False
2249,45,199589,608,370624,24,4,504,53,1,False,False,False,False,True,False
2250,60,49670,734,123278,24,4,480,10,1,False,False,False,False,True,False
2251,54,69112,631,181239,48,4,339,72,1,False,True,False,False,False,True
2252,64,108388,326,230253,24,3,722,31,1,False,False,False,False,False,False
2253,54,109156,465,324535,48,2,456,6,1,False,False,False,False,True,False
2254,29,179379,617,131543,24,0,467,83,0,False,True,False,False,False,False
2255,54,67922,573,396030,60,2,381,19,1,False,False,False,False,False,False
2256,66,113348,682,99583,60,2,899,12,0,False,False,False,False,False,True
2257,66,99335,664,194243,12,1,401,64,1,True,False,False,False,False,False
2258,61,46312,402,486312,24,0,388,82,1,False,False,False,True,True,False
2259,45,86985,802,142719,12,3,644,55,1,False,True,False,False,False,True
2260,64,150744,672,419322,48,1,609,67,0,True,False,False,False,False,True
2261,32,120963,544,273159,12,1,739,9,0,False,False,True,False,False,False
2262,23,191349,468,288650,24,4,458,6,1,False,False,True,False,False,False
2263,61,51551,717,250221,48,3,413,1,1,False,False,False,True,True,False
2264,37,109813,655,29067,48,2,835,42,0,False,False,True,False,False,False
2265,67,121025,777,397963,60,2,462,93,0,False,False,False,True,True,False
2266,31,144342,424,7056,48,2,585,55,1,False,False,True,False,False,False
2267,19,196284,836,495471,48,4,354,49,1,False,False,True,False,True,False
2268,26,29637,701,259770,12,2,875,99,0,True,False,False,False,False,False
2269,54,63258,816,34328,48,0,332,99,1,False,False,True,False,False,True
2270,37,186765,830,344856,36,2,857,30,0,False,False,False,True,True,False
2271,43,160896,553,57832,60,2,495,35,0,False,False,False,False,False,True
2272,46,149553,420,47771,60,0,747,63,1,False,False,False,False,False,True
2273,18,46950,331,102421,48,4,890,22,1,False,False,False,False,False,True
2274,52,174560,336,485021,12,1,391,43,1,False,False,False,True,False,True
2275,23,147870,641,182587,60,3,527,28,1,False,False,False,True,True,False
2276,54,20215,312,69538,60,4,585,18,1,False,False,False,False,False,False
2277,22,125603,482,466866,36,2,534,32,1,False,False,True,False,False,True
2278,50,31523,564,477194,48,1,401,69,1,False,False,False,False,False,False
2279,66,88689,387,307295,60,3,439,54,1,False,True,False,False,True,False
2280,68,43834,761,137701,60,3,565,34,1,False,False,False,True,False,False
2281,31,54474,345,350607,60,3,641,31,1,False,True,False,False,True,False
2282,29,63066,691,101853,60,0,872,97,0,False,True,False,False,False,False
2283,59,30400,418,94432,12,0,834,4,1,False,False,False,True,True,False
2284,37,145211,830,295299,24,1,822,14,0,False,False,False,False,True,False
2285,67,30345,746,256529,36,2,315,15,1,True,False,False,False,False,False
2286,41,53896,345,154360,12,1,860,60,1,False,True,False,False,False,True
2287,60,48899,807,317732,36,2,635,20,0,False,False,False,False,False,True
2288,51,48229,825,223023,60,4,689,20,1,True,False,False,False,False,False
2289,42,25583,302,172157,36,3,469,49,1,False,True,False,False,False,True
2290,67,155969,327,16251,48,3,418,99,1,False,False,False,False,False,True
2291,46,91537,680,107420,48,0,341,68,1,False,True,False,False,True,False
2292,56,155639,456,161646,24,4,309,18,1,False,False,False,False,False,False
2293,48,94807,810,276767,24,4,729,24,1,False,False,True,False,False,True
2294,64,149648,632,222544,36,2,767,27,0,False,False,True,False,False,True
2295,60,132652,413,321859,12,4,348,33,1,False,False,False,True,False,True
2296,67,164401,688,273267,12,0,506,64,0,True,False,False,False,False,False
2297,40,91792,786,270205,60,2,813,25,0,False,True,False,False,False,True
2298,61,151300,549,111393,12,1,879,69,0,False,True,False,False,False,True
2299,55,57052,614,259216,24,2,509,18,0,False,False,False,False,False,True
2300,37,66032,538,369179,12,1,438,45,1,True,False,False,False,True,False
2301,40,53686,533,306239,60,2,336,20,1,False,True,False,False,False,False
2302,62,96981,602,195690,48,3,517,35,1,True,False,False,False,False,True
2303,69,118802,633,426667,12,1,755,6,0,True,False,False,False,True,False
2304,33,153881,412,349041,12,0,811,91,1,False,False,True,False,False,False
2305,67,192857,661,86443,24,1,577,92,0,False,True,False,False,True,False
2306,59,187619,396,385149,36,1,479,75,1,False,True,False,False,True,False
2307,25,62818,315,301958,48,2,816,9,1,False,False,False,True,False,False
2308,67,120422,675,90141,36,3,429,52,1,True,False,False,False,False,True
2309,38,91927,689,496008,60,2,658,28,0,False,False,False,False,False,True
2310,18,99465,516,212940,60,2,303,19,1,False,False,True,False,True,False
2311,25,133221,698,173904,36,3,898,85,1,False,False,False,True,False,False
2312,46,57333,559,493228,24,2,857,63,0,False,False,True,False,False,False
2313,49,146457,619,145517,24,3,382,95,1,False,False,False,False,False,True
2314,55,36576,495,169562,24,0,453,7,1,False,False,False,True,True,False
2315,22,139875,777,34767,48,3,805,37,1,False,False,True,False,False,True
2316,64,59405,717,51057,60,4,808,89,1,False,False,False,False,False,False
2317,39,114000,774,216818,60,3,396,92,1,False,False,False,True,False,False
2318,64,51601,843,225767,60,3,581,36,1,False,False,False,False,False,True
2319,51,87946,530,471316,48,4,899,17,1,False,False,False,True,False,True
2320,18,72116,820,177115,60,3,898,90,1,False,True,False,False,False,False
2321,43,124186,499,353899,36,1,837,92,1,False,True,False,False,True,False
2322,60,82894,320,295090,12,2,728,37,1,False,False,True,False,False,False
2323,27,185707,610,172659,48,2,842,81,0,True,False,False,False,True,False
2324,47,27465,733,270508,12,0,425,60,1,True,False,False,False,False,True
2325,67,76754,670,468070,36,0,600,49,0,False,False,False,False,False,True
2326,35,112850,377,192160,24,4,842,81,1,False,False,False,True,True,False
2327,34,129765,841,82015,24,1,666,97,0,False,True,False,False,False,False
2328,43,112691,584,143470,24,0,344,56,1,True,False,False,False,False,False
2329,25,58871,439,400668,48,2,792,34,1,False,True,False,False,True,False
2330,64,49511,581,354352,24,0,615,87,0,False,False,False,False,True,False
2331,57,100960,557,390352,48,0,488,30,0,False,False,False,False,True,False
2332,66,199893,659,431409,48,3,351,27,1,False,False,False,True,True,False
2333,29,85776,739,477617,12,0,863,51,0,True,False,False,False,False,False
2334,44,64462,569,30345,24,4,631,9,1,False,False,False,False,False,True
2335,25,52574,433,353039,60,2,798,20,1,False,False,False,False,False,False
2336,42,122072,403,210407,24,4,617,87,1,False,True,False,False,True,False
2337,63,192982,394,457412,24,4,709,47,1,False,False,True,False,False,False
2338,21,176258,779,159125,24,1,622,19,0,True,False,False,False,True,False
2339,50,173885,540,261624,60,3,890,68,1,False,False,False,True,True,False
2340,18,98282,312,498644,60,4,860,77,1,False,False,False,True,True,False
2341,36,129779,446,134022,48,1,529,12,1,False,True,False,False,True,False
2342,48,38557,394,481436,60,2,643,73,1,False,False,False,True,False,False
2343,33,179132,592,403231,48,2,670,79,0,False,False,False,False,True,False
2344,31,92104,324,233273,12,1,855,85,1,True,False,False,False,False,False
2345,65,157152,571,406873,48,4,591,79,1,False,False,False,True,False,False
2346,22,164926,804,318260,24,4,736,5,1,True,False,False,False,False,True
2347,58,142013,465,158023,36,3,546,69,1,False,False,False,True,False,False
2348,43,178097,386,364743,36,3,518,25,1,False,False,True,False,False,True
2349,45,61081,790,234351,24,2,833,88,0,False,False,True,False,False,True
2350,19,155440,440,293665,48,3,818,31,1,True,False,False,False,False,True
2351,67,139181,402,321575,24,1,771,46,1,False,False,True,False,False,False
2352,23,47094,525,277875,60,2,649,34,0,False,False,True,False,False,True
2353,26,197112,593,154816,48,4,343,41,1,False,False,False,False,True,False
2354,50,86766,605,330238,24,2,364,78,1,False,False,False,True,False,False
2355,58,103053,553,285567,60,0,545,91,0,False,False,True,False,True,False
2356,42,175063,479,381756,60,2,884,68,1,True,False,False,False,False,False
2357,65,21301,339,415784,48,3,370,87,1,False,False,False,False,False,True
2358,30,179682,819,445627,12,1,457,38,0,False,False,True,False,False,True
2359,26,101463,845,8934,12,4,774,46,1,True,False,False,False,False,False
2360,30,185750,535,81945,60,4,324,69,1,False,False,False,True,False,True
2361,48,44466,762,256554,12,3,882,27,1,False,False,True,False,True,False
2362,58,191947,527,397587,60,3,522,43,1,True,False,False,False,True,False
2363,28,46081,782,101946,12,3,459,78,1,True,False,False,False,False,True
2364,21,44354,729,101344,60,0,374,71,1,False,True,False,False,False,False
2365,51,113297,321,144244,60,1,437,45,1,True,False,False,False,False,False
2366,55,38300,642,32358,60,0,778,18,0,False,True,False,False,True,False
2367,63,84384,339,202385,60,3,852,32,1,False,False,False,True,False,True
2368,21,115027,472,134774,36,1,602,2,1,False,False,False,True,False,True
2369,55,141684,738,286907,12,3,686,41,1,False,False,False,False,True,False
2370,36,80892,478,446889,60,1,771,20,1,False,True,False,False,False,False
2371,23,55525,432,498938,24,4,633,93,1,True,False,False,False,False,True
2372,51,177604,650,494922,48,0,608,58,0,False,False,False,False,False,False
2373,35,26464,824,90997,24,3,827,90,1,False,False,False,False,False,False
2374,30,36562,839,246830,24,3,839,38,1,False,False,False,True,True,False
2375,58,127392,805,335119,36,2,462,1,0,True,False,False,False,False,False
2376,40,75514,383,143876,12,4,354,69,1,False,True,False,False,True,False
2377,36,133428,763,445810,36,3,754,54,1,False,False,False,True,False,True
2378,62,132564,642,214820,12,0,604,14,0,False,False,False,False,False,False
2379,28,128047,579,92189,60,4,401,25,1,False,False,True,False,True,False
2380,18,52634,562,92507,36,3,853,9,1,False,False,False,False,True,False
2381,41,20060,465,334669,48,0,687,94,1,False,False,True,False,False,False
2382,24,29269,592,471620,12,2,507,83,0,False,False,False,True,True,False
2383,42,43065,808,104248,36,2,614,61,0,False,True,False,False,False,True
2384,38,22895,525,29604,48,0,348,52,1,True,False,False,False,False,False
2385,32,100859,469,383729,24,4,871,8,1,False,False,True,False,False,True
2386,18,163424,747,420351,60,0,817,16,0,True,False,False,False,True,False
2387,29,124127,801,494296,60,0,447,8,1,False,False,False,True,False,True
2388,24,116426,826,173990,24,2,510,23,0,False,False,False,True,True,False
2389,32,183088,678,134716,36,2,671,73,0,False,False,False,True,True,False
2390,38,31962,500,186921,24,2,896,96,0,False,True,False,False,False,True
2391,36,53302,549,166919,48,3,346,34,1,False,False,True,False,False,False
2392,46,105382,708,441990,12,3,798,18,1,True,False,False,False,False,False
2393,42,24011,424,458925,36,1,454,44,1,False,False,False,False,False,False
2394,50,149716,412,15680,12,3,529,15,1,False,False,False,True,False,True
2395,66,39782,436,118508,24,4,599,15,1,True,False,False,False,False,True
2396,49,140654,795,100619,60,4,457,93,1,True,False,False,False,False,True
2397,66,190797,449,60037,12,2,546,23,1,False,True,False,False,False,True
2398,52,29196,642,104969,12,0,867,87,0,False,False,True,False,False,False
2399,61,63459,620,116115,60,2,450,65,0,False,True,False,False,False,False
2400,55,107245,831,63914,12,0,598,86,0,False,True,False,False,True,False
2401,43,98863,588,162381,12,2,353,71,1,True,False,False,False,False,True
2402,28,143206,788,112255,60,2,522,32,0,False,False,True,False,False,False
2403,52,121010,791,15349,60,4,879,92,1,False,False,True,False,False,False
2404,25,52769,551,473295,24,0,864,32,0,False,False,True,False,False,False
2405,63,127529,376,459036,24,1,766,33,1,False,False,False,True,False,False
2406,31,44700,691,211068,12,1,785,43,0,False,False,True,False,False,False
2407,27,25269,711,432769,36,2,851,13,0,True,False,False,False,False,False
2408,19,141631,472,33525,24,2,743,92,1,False,False,False,True,False,True
2409,63,63880,500,273092,24,4,437,9,1,False,False,False,False,True,False
2410,26,134003,516,19498,36,0,591,62,0,False,True,False,False,True,False
2411,20,159392,675,417207,36,2,509,57,0,False,False,True,False,False,True
2412,38,69589,310,226582,60,1,510,48,1,False,False,False,False,False,False
2413,43,55897,311,499150,24,0,687,43,1,False,False,True,False,False,True
2414,25,182002,734,64790,48,2,695,67,0,False,True,False,False,False,False
2415,65,34380,672,405876,48,0,423,81,1,True,False,False,False,False,False
2416,19,90934,572,31245,12,4,860,98,1,True,False,False,False,False,False
2417,23,75830,808,136310,24,1,423,32,1,False,True,False,False,False,False
2418,45,25529,431,418136,48,0,367,73,1,False,False,False,False,False,False
2419,46,114598,618,51659,24,1,774,60,0,False,False,False,True,False,True
2420,43,102987,467,393127,24,2,657,1,1,False,False,False,True,False,True
2421,42,69178,696,79874,48,3,755,57,1,False,False,True,False,True,False
2422,29,158009,479,309661,24,0,645,84,1,False,True,False,False,False,False
2423,22,141952,357,131618,36,1,820,69,1,False,True,False,False,False,True
2424,51,59886,779,80885,12,0,797,85,0,False,False,False,True,False,True
2425,65,69699,759,51350,60,2,627,69,0,False,False,False,False,False,False
2426,54,96396,360,344323,48,2,629,68,1,False,True,False,False,False,False
2427,32,110678,668,259251,60,1,865,61,0,True,False,False,False,False,True
2428,61,45279,420,426490,12,4,726,8,1,True,False,False,False,False,False
2429,53,189178,845,312157,36,0,742,89,0,False,True,False,False,False,True
2430,32,130776,316,242275,36,0,394,7,1,False,False,False,False,True,False
2431,60,121444,795,44913,36,2,750,37,0,True,False,False,False,False,False
2432,65,126300,796,240237,36,0,616,42,0,False,False,False,False,True,False
2433,40,133793,804,312963,48,1,786,32,0,False,False,False,True,True,False
2434,23,136278,831,87168,48,3,876,17,1,False,False,True,False,True,False
2435,63,191616,614,359824,24,2,304,28,1,False,False,False,True,False,False
2436,67,123247,368,476073,24,3,670,70,1,False,False,True,False,True,False
2437,61,28997,460,361936,12,0,854,48,1,True,False,False,False,False,True
2438,60,126102,444,200982,24,4,487,54,1,False,False,True,False,False,True
2439,62,105711,684,159557,12,1,325,42,1,False,False,True,False,False,False
2440,38,136045,568,401076,12,0,461,36,0,False,True,False,False,False,False
2441,40,60860,753,54875,12,1,429,66,1,False,False,True,False,True,False
2442,60,23225,817,150991,36,0,832,31,0,False,True,False,False,False,False
2443,33,130114,649,497089,60,0,709,65,0,False,False,True,False,False,True
2444,64,133218,409,341091,60,0,887,3,1,False,True,False,False,False,True
2445,32,120764,782,14586,48,2,372,13,1,True,False,False,False,False,True
2446,42,127041,706,56986,12,3,532,31,1,True,False,False,False,False,False
2447,53,132224,350,356992,36,4,405,29,1,False,False,True,False,False,True
2448,28,83656,702,290199,24,3,308,57,1,False,False,False,False,False,False
2449,68,96290,775,433106,24,3,349,33,1,True,False,False,False,True,False
2450,32,76633,386,461297,48,1,821,53,1,False,False,False,True,False,True
2451,21,46655,367,33807,48,2,741,10,1,False,False,False,True,True,False
2452,38,141118,341,221992,12,2,889,63,1,False,True,False,False,False,True
2453,30,194673,356,314321,12,0,335,73,1,False,False,False,False,False,True
2454,39,23114,495,492677,24,3,501,65,1,False,True,False,False,False,True
2455,36,46502,361,73625,24,4,417,96,1,False,False,True,False,True,False
2456,51,69768,562,412458,24,1,468,97,0,True,False,False,False,False,True
2457,31,68128,411,323461,24,2,811,2,1,False,False,False,False,True,False
2458,21,171100,477,438194,60,0,529,2,1,False,True,False,False,False,False
2459,65,103123,325,283577,12,4,859,69,1,False,True,False,False,False,True
2460,69,128255,709,38282,12,3,449,74,1,False,False,False,True,False,True
2461,63,186405,830,81519,24,4,507,37,1,False,False,True,False,True,False
2462,44,23174,616,245346,36,2,360,2,1,False,True,False,False,False,True
2463,46,137769,831,310722,24,1,416,61,1,False,False,False,True,False,False
2464,64,55398,405,135843,48,3,538,40,1,False,False,False,False,False,True
2465,45,187001,763,113333,36,1,347,63,1,False,True,False,False,False,False
2466,52,155393,545,468423,48,4,747,25,1,False,False,False,True,False,False
2467,25,143549,380,160205,36,4,767,38,1,False,False,True,False,False,True
2468,33,92635,695,55317,48,0,592,37,0,True,False,False,False,False,True
2469,59,43760,821,132878,24,3,724,82,1,False,False,False,False,False,False
2470,53,162432,563,113745,24,4,816,27,1,False,True,False,False,False,False
2471,47,161385,573,396374,36,2,504,84,0,False,False,False,True,False,False
2472,35,150674,471,70950,48,2,479,50,1,False,True,False,False,False,True
2473,19,156873,564,64612,60,1,828,34,0,True,False,False,False,True,False
2474,66,34130,325,69873,36,2,389,44,1,False,True,False,False,False,True
2475,30,165343,768,249469,36,4,799,72,1,False,True,False,False,True,False
2476,21,167147,775,120792,12,2,407,4,1,False,False,False,True,True,False
2477,43,127215,655,222850,36,3,489,94,1,True,False,False,False,False,True
2478,42,170056,325,198074,60,1,479,52,1,False,False,False,False,True,False
2479,47,108095,333,450724,24,3,319,55,1,False,False,False,True,False,False
2480,28,80942,563,498936,48,4,658,73,1,True,False,False,False,False,True
2481,24,163933,437,174451,12,4,306,12,1,True,False,False,False,True,False
2482,48,118970,761,391958,48,2,621,14,0,False,True,False,False,False,False
2483,61,102203,467,20231,24,0,567,35,1,False,False,True,False,True,False
2484,27,172049,380,354529,36,0,726,6,1,False,False,True,False,True,False
2485,56,108177,706,46163,60,4,595,47,1,False,False,False,False,False,False
2486,30,92902,345,389024,12,4,812,23,1,False,True,False,False,False,False
2487,48,112172,352,429892,60,1,869,68,1,False,False,True,False,False,True
2488,24,166702,775,354736,60,4,686,65,1,False,False,False,True,True,False
2489,66,40056,315,373708,60,4,563,59,1,False,False,False,False,False,True
